-0.838601	29.7119	3	0.716245
-0.564267	39.625	3	0.271922
-0.453463	25.5383	3	0.281277
-0.660858	30.3834	3	0.343356
-0.691388	27.2289	3	0.339089
-0.681778	21.3436	3	0.39877
-0.98406	16.5581	3	0.790999
-0.818109	17.9108	3	0.428971
-0.737832	22.4151	3	0.379709
-0.61473	25.5314	3	0.362267
-0.777964	27.4698	3	0.500011
-0.887024	19.8908	3	0.537326
-0.615776	38.2616	3	0.478431
0.	0.	3	0.
-0.838581	13.4199	3	0.494948
