0.118719	0.245648
0.168893	0.1467
0.199007	0.115148
0.204075	0.106371
0.177905	0.135396
0.182189	0.147128
0.192691	0.121336
0.17119	0.143606
0.161326	0.166181
0.141594	0.19552
0.173298	0.159752
0.180575	0.140414
0.148707	0.199121
0.	0.
0.129696	0.207304
