0.119885	0.24468
0.143723	0.186631
0.159918	0.165555
0.197109	0.125178
0.171967	0.156532
0.184955	0.144897
0.156074	0.179146
0.16306	0.159522
0.147952	0.187073
0.148473	0.185112
0.191097	0.130004
0.182538	0.141763
0.141084	0.210701
0.180259	0.154205
0.138441	0.205337
