0.161479	0.170903
0.143804	0.186448
0.150831	0.193246
0.181884	0.136054
0.159616	0.173858
0.21946	0.0970463
0.193295	0.124367
0.151884	0.176977
0.147568	0.181285
0.148914	0.181157
0.17886	0.148536
0.166541	0.154879
0.109913	0.236781
0.168545	0.159788
0.123143	0.229283
